CLAIM_ID,POLICYHOLDER_AGE,POLICYHOLDER_GENDER,WARRANTY,CLAIM_DATE,CLAIM_REGION,CLAIM_PROVINCE,VEHICLE_BRAND,VEHICLE_MODEL,CLAIM_AMOUNT_PAID,PREMIUM_AMOUNT_PAID
16815,41,F,CIVIL LIABILITY INSURANCE,21/11/2023,PIEMONTE,AL,TOYOTA,YARIS 2A SERIE,1500.03,393.2
56830,83,M,CIVIL LIABILITY INSURANCE,27/07/2024,CALABRIA,RC,LANCIA,YPSILON 3? SERIE,3294.0,393.2
152555,55,M,TRAVEL ASSISTANCE,01/08/2024,LAZIO,RM,FIAT,DUCATO,109.8,32.21
160372,53,M,CIVIL LIABILITY INSURANCE,17/02/2023,EMILIA ROMAGNA,RE,CITROEN,C3 3a serie,2060.0,393.2
9738,84,F,CIVIL LIABILITY INSURANCE,27/03/2024,LAZIO,RM,OPEL,MERIVA 1? SERIE,3453.0,393.2
212128,56,F,CIVIL LIABILITY INSURANCE,26/03/2024,LOMBARDIA,MI,SMART,FORTWO 2? SERIE,1572.0,393.2
30607,49,M,GLASSES,20/01/2022,VENETO,VI,HYUNDAI,I40,728.21,47.04
65068,68,M,CIVIL LIABILITY INSURANCE,09/09/2024,PIEMONTE,TO,FIAT,SEICENTO,2526.0,393.2
47819,55,F,SOCIOPOLITICAL EVENTS,05/12/2022,,EN,LAND ROVER,Discovery Sport,569.82,94.86
175000,25,M,GLASSES,28/11/2022,EMILIA ROMAGNA,RA,BMW,Serie 2 G.C. (F44),600.0,47.04
87490,48,M,CIVIL LIABILITY INSURANCE,09/12/2024,SICILIA,ME,SMART,FORTWO 3AS. C/A453,1200.0,393.2
23860,33,M,CIVIL LIABILITY INSURANCE,31/05/2024,TOSCANA,FI,NISSAN,PICK-UP (2? S.),5300.0,393.2
100726,47,M,CIVIL LIABILITY INSURANCE,24/01/2024,SICILIA,ME,AIXAM,AIXAM,2800.0,393.2
2792,46,M,GLASSES,07/11/2023,PIEMONTE,NO,PEUGEOT,308 2A SERIE,594.22,47.04
223325,59,M,GLASSES,14/12/2023,LOMBARDIA,BS,AUDI,A3 3? SERIE,600.0,47.04
76230,87,M,CIVIL LIABILITY INSURANCE,12/01/2022,UMBRIA,PG,PEUGEOT,RANCH,370.0,393.2
184083,49,F,CIVIL LIABILITY INSURANCE,13/01/2022,SICILIA,SR,CITROEN,Nemo,2890.0,393.2
223172,63,M,CIVIL LIABILITY INSURANCE,27/09/2022,PUGLIA,BA,FORD,C-Max 1a serie,2914.5,393.2
78868,73,M,TRAVEL ASSISTANCE,22/11/2022,TRENTINO ALTO ADIGE,TN,fiat,ducato,180.0,32.21
204922,74,M,CIVIL LIABILITY INSURANCE,30/11/2022,FRIULI VENEZIA GIULIA,UD,LANCIA,Y,800.0,393.2
190660,37,F,NATURAL DISASTERS,21/07/2023,PIEMONTE,AL,PEUGEOT,2008 2A SERIE,2745.31,80.59
34678,68,M,VEHICLE FIRE,29/07/2022,SICILIA,ME,MERCEDES,Classe C   (W/S204),4200.0,29.34
97396,44,F,NATURAL DISASTERS,10/05/2023,PIEMONTE,TO,AUDI,A4 5a serie,3100.0,80.59
47930,33,F,CIVIL LIABILITY INSURANCE,10/05/2022,LIGURIA,GE,KYMCO,PEOPLE S,2283.0,393.2
52517,26,M,NATURAL DISASTERS,24/07/2023,LOMBARDIA,CO,BMW,SERIE 1       (F20),3372.5,80.59
61120,39,M,TRAVEL ASSISTANCE,29/09/2023,TOSCANA,LI,DACIA,SANDERO 2A SERIE,146.4,32.21
119180,90,M,CIVIL LIABILITY INSURANCE,26/03/2022,LAZIO,RM,AUDI,A3 1a SERIE,1940.0,393.2
68959,39,F,CIVIL LIABILITY INSURANCE,08/11/2024,PUGLIA,LE,FIAT,500 (2015-->),2760.2,393.2
90083,69,M,CIVIL LIABILITY INSURANCE,29/02/2024,CALABRIA,CS,VOLKSWAGEN,TIGUAN 1A SERIE,6305.0,393.2
221828,62,M,CIVIL LIABILITY INSURANCE,25/02/2022,UMBRIA,PG,FIAT,DOBLO 3a SERIE,1940.0,393.2
165970,59,M,SOCIOPOLITICAL EVENTS,28/11/2023,PIEMONTE,TO,JEEP,COMPASS 2A SERIE,2000.0,94.86
44930,90,F,CIVIL LIABILITY INSURANCE,10/12/2021,LOMBARDIA,BS,VOLKSWAGEN,Golf 6a serie,2778.44,393.2
165157,48,F,CIVIL LIABILITY INSURANCE,01/11/2022,LAZIO,RM,TOYOTA,iQ,2283.0,393.2
97162,54,M,CIVIL LIABILITY INSURANCE,31/07/2022,VENETO,VR,FIAT,DUCATO,361.0,393.2
32721,65,M,GLASSES,18/06/2024,PIEMONTE,TO,JEEP,COMPASS 2? SERIE,590.0,47.04
60510,53,M,GLASSES,13/06/2022,PIEMONTE,TO,MERCEDES,VITO 1aS.    (W638),600.0,47.04
91607,48,F,GLASSES,07/02/2023,PIEMONTE,TO,MAHINDRA,KUV100,413.31,47.04
6908,55,M,CIVIL LIABILITY INSURANCE,29/04/2022,LAZIO,RM,Aixam,UV53,7158.0,393.2
198993,60,M,NATURAL DISASTERS,19/07/2023,VENETO,PD,FORD,TOURNEO COURIER,7435.0,80.59
179767,47,F,TRAVEL ASSISTANCE,30/12/2022,LOMBARDIA,MI,PEUGEOT,3008 1a SERIE,103.7,32.21
119463,31,M,GLASSES,25/03/2023,CALABRIA,RC,RENAULT,Clio 4a serie,381.9,47.04
226764,33,F,CIVIL LIABILITY INSURANCE,08/10/2024,PIEMONTE,CN,LANCIA,YPSILON 3? SERIE,2600.0,393.2
215518,28,M,SOCIOPOLITICAL EVENTS,27/04/2022,LOMBARDIA,MI,RENAULT,Megane 4a serie,5465.56,94.86
72666,37,F,CIVIL LIABILITY INSURANCE,14/12/2022,LOMBARDIA,BG,PEUGEOT,107,1350.66,393.2
124345,59,F,SOCIOPOLITICAL EVENTS,25/03/2024,LOMBARDIA,MI,JEEP,RENEGADE,1200.0,94.86
106085,63,F,CIVIL LIABILITY INSURANCE,29/11/2023,SICILIA,ME,FIAT,IDEA,4300.0,393.2
200857,50,M,WILD ANIMAL COLLISION,21/09/2024,FRIULI VENEZIA GIULIA,UD,AUDI,Q3 2A SERIE,1100.0,67.82
132919,66,M,TRAVEL ASSISTANCE,09/09/2023,CAMPANIA,CE,FIAT,500  2015-->,102.08,32.21
230687,58,M,GLASSES,07/02/2022,PIEMONTE,TO,VOLVO,V60 (2018--->),600.0,47.04
176933,54,F,CIVIL LIABILITY INSURANCE,10/12/2022,LAZIO,FR,FIAT,PUNTO EVO,1940.0,393.2
31795,76,M,GLASSES,23/06/2022,LOMBARDIA,BG,VOLKSWAGEN,Golf Sportsvan,107.0,47.04
188368,40,M,SOCIOPOLITICAL EVENTS,15/07/2024,PIEMONTE,AL,BMW,SERIE 1       (E87),800.0,94.86
192366,34,M,GLASSES,11/04/2024,LOMBARDIA,LC,IVECO,DAILY  2006-2009,395.64,47.04
195686,54,M,CIVIL LIABILITY INSURANCE,11/03/2024,LAZIO,RM,SMART,FORTWO 3AS. C/A453,1200.0,393.2
127059,33,F,THEFT,23/06/2023,BASILICATA,MT,FIAT,500 (2007-2016),6100.0,117.56
44409,62,F,CIVIL LIABILITY INSURANCE,15/12/2022,SICILIA,AG,VOLKSWAGEN,POLO 4a SERIE,1442.91,393.2
185743,53,F,SAFE REIMBURSEMENT OPTION,30/10/2023,LOMBARDIA,VA,NISSAN,Leaf 1a serie,3014.36,106.69
204955,51,F,CIVIL LIABILITY INSURANCE,02/11/2022,LAZIO,RM,FORD,ECOSPORT,2283.0,393.2
164304,35,M,CIVIL LIABILITY INSURANCE,25/10/2024,,SU,PEUGEOT,207,1650.0,393.2
195586,61,M,CIVIL LIABILITY INSURANCE,24/05/2024,PIEMONTE,TO,FORD,FIESTA 7A SERIE,1838.0,393.2
236245,72,M,NATURAL DISASTERS,16/09/2022,VENETO,PD,VOLKSWAGEN,T-Cross,2180.0,80.59
103936,33,M,CIVIL LIABILITY INSURANCE,20/11/2023,PUGLIA,BA,FIAT,PUNTO EVO,310.0,393.2
71452,46,F,NATURAL DISASTERS,24/05/2022,PIEMONTE,TO,LANCIA,Ypsilon 3a serie,3870.0,80.59
120046,54,M,CIVIL LIABILITY INSURANCE,08/11/2023,LAZIO,RM,PIAGGIO,VESPA 300 GTS,1550.0,393.2
202114,66,M,GLASSES,01/03/2022,PIEMONTE,TO,AUDI,A3 3a serie,595.84,47.04
118339,54,M,TRAVEL ASSISTANCE,25/08/2024,EMILIA ROMAGNA,MO,DACIA,DUSTER 1A SERIE,387.08,32.21
164604,33,M,CIVIL LIABILITY INSURANCE,28/02/2022,UMBRIA,PG,ISUZU,.,950.0,393.2
51793,74,F,NATURAL DISASTERS,30/06/2022,PIEMONTE,TO,FIAT,Panda 2a serie,2000.0,80.59
142143,50,M,CIVIL LIABILITY INSURANCE,10/05/2022,SICILIA,PA,IVECO,35/S,1690.0,393.2
8316,55,M,GLASSES,10/01/2024,PIEMONTE,TO,AUDI,A1/S1,116.0,47.04
230764,65,F,TRAVEL ASSISTANCE,28/11/2023,EMILIA ROMAGNA,FC,FIAT,PUNTO 4? SERIE,128.56,32.21
135199,46,M,NATURAL DISASTERS,01/07/2024,VENETO,VR,FORD,KUGA 3A SERIE,1224.39,80.59
135390,79,F,CIVIL LIABILITY INSURANCE,21/07/2023,EMILIA ROMAGNA,RN,FIAT,500 (2007-2016),2060.0,393.2
12637,72,M,CIVIL LIABILITY INSURANCE,11/05/2024,SICILIA,AG,FIAT,PANDA 2? SERIE,1800.0,393.2
57662,55,M,CIVIL LIABILITY INSURANCE,11/11/2022,PIEMONTE,TO,LAND ROVER,RR Sport 2a serie,620.0,393.2
176720,64,M,CIVIL LIABILITY INSURANCE,03/10/2022,CAMPANIA,,PIAGGIO,LIBERTY,1870.0,393.2
138535,32,F,SOCIOPOLITICAL EVENTS,03/01/2024,VENETO,VI,ALFA ROMEO,GIULIETTA  (2010),563.76,94.86
68345,56,M,CIVIL LIABILITY INSURANCE,09/05/2022,PUGLIA,BA,NISSAN,PATROL GR 2a SERIE,1690.0,393.2
99878,51,M,CIVIL LIABILITY INSURANCE,27/05/2022,LOMBARDIA,BG,OPEL,Vivaro 4a serie,1134.0,393.2
7207,52,F,CIVIL LIABILITY INSURANCE,06/04/2024,UMBRIA,TR,AUDI,A1 2? SERIE,1565.5,393.2
124365,51,F,SOCIOPOLITICAL EVENTS,16/01/2023,PIEMONTE,TO,FORD,Fiesta 6a serie,2700.0,94.86
44251,59,F,GLASSES,12/09/2022,PIEMONTE,TO,FIAT,Panda 2a serie,219.09,47.04
227456,53,F,NATURAL DISASTERS,28/06/2022,PIEMONTE,TO,FIAT,Panda 3a serie,3357.5,80.59
42371,50,M,GLASSES,06/12/2023,PIEMONTE,TO,MERCEDES,CLASSE C  W/S205,412.69,47.04
140,79,M,CIVIL LIABILITY INSURANCE,25/11/2022,PIEMONTE,TO,LANCIA,Musa 2a serie,2283.0,393.2
57256,80,F,CIVIL LIABILITY INSURANCE,05/01/2024,PIEMONTE,TO,FIAT,PANDA 3A SERIE,2526.0,393.2
9003,50,M,CIVIL LIABILITY INSURANCE,23/12/2022,PUGLIA,BA,CITROEN,Xsara,1690.0,393.2
89993,44,F,GLASSES,19/01/2022,TRENTINO ALTO ADIGE,BZ,FIAT,DUCATO,380.18,47.04
209250,39,M,THEFT,26/08/2024,MOLISE,CB,ALFA ROMEO,STELVIO,1650.0,117.56
229650,59,F,TRAVEL ASSISTANCE,23/02/2022,LAZIO,RM,BMW,SERIE 3       (E46),195.57,32.21
37609,86,F,CIVIL LIABILITY INSURANCE,30/03/2024,LAZIO,RM,MERCEDES,CLASSE A  W/V168,2526.0,393.2
165562,47,M,CIVIL LIABILITY INSURANCE,11/04/2024,LAZIO,RM,TOYOTA,C-HR,1700.0,393.2
47183,43,F,CIVIL LIABILITY INSURANCE,04/02/2022,LIGURIA,GE,VOLKSWAGEN,up!,1850.0,393.2
39522,74,M,TRAVEL ASSISTANCE,27/02/2024,LOMBARDIA,MI,LANCIA,YPSILON,109.24,32.21
226378,52,M,CIVIL LIABILITY INSURANCE,18/09/2022,PIEMONTE,TO,RENAULT,CAPTUR,2283.0,393.2
62026,64,M,CIVIL LIABILITY INSURANCE,02/10/2023,ABRUZZO,PE,MERCEDES,CLASSE CLA  C/X117,530.0,393.2
128934,76,M,CIVIL LIABILITY INSURANCE,14/08/2023,FRIULI VENEZIA GIULIA,UD,TOYOTA,C-HR,200.0,393.2
222326,57,F,CIVIL LIABILITY INSURANCE,13/01/2024,SICILIA,ME,FIAT,PANDA 2A SERIE,660.0,393.2
180622,34,F,CIVIL LIABILITY INSURANCE,04/06/2024,ABRUZZO,AQ,LANCIA,YPSILON 3? SERIE,732.28,393.2
25896,34,F,SOCIOPOLITICAL EVENTS,19/07/2024,MARCHE,MC,ABARTH,595,3867.5,94.86
176842,68,F,GLASSES,10/08/2024,LOMBARDIA,LO,FIAT,PANDA 3A SERIE,600.0,47.04
171617,31,M,TRAVEL ASSISTANCE,02/07/2022,ABRUZZO,TE,MINI,MINI          (R56),169.58,32.21
46480,61,M,GLASSES,30/01/2023,SICILIA,AG,FORD,FIESTA 6a SERIE,511.0,47.04
154940,63,F,CIVIL LIABILITY INSURANCE,08/05/2024,VENETO,RO,ALFA ROMEO,BRERA,2128.0,393.2
228399,52,M,CIVIL LIABILITY INSURANCE,12/09/2022,LIGURIA,SP,ALFA 147 1.9,ALFA 147 1.9,757.38,393.2
95208,55,F,CIVIL LIABILITY INSURANCE,13/10/2022,LAZIO,RM,RENAULT,Clio 4a serie,2283.0,393.2
117179,77,M,CIVIL LIABILITY INSURANCE,08/07/2024,PIEMONTE,NO,VOLKSWAGEN,TIGUAN 1A SERIE,2128.0,393.2
231136,59,F,CIVIL LIABILITY INSURANCE,10/11/2023,LOMBARDIA,LC,SEAT,ATECA,1200.0,393.2
60419,51,M,GLASSES,13/02/2024,PIEMONTE,BI,VOLKSWAGEN,FOX,410.0,47.04
211669,50,F,CIVIL LIABILITY INSURANCE,26/07/2023,LAZIO,LT,DAIHATSU,Terios,1719.5,393.2
143283,81,M,TRAVEL ASSISTANCE,05/06/2023,EMILIA ROMAGNA,RA,MERCEDES,CLASSE A  W/V168,112.24,32.21
224682,49,M,GLASSES,18/12/2023,PIEMONTE,TO,FORD,TRANSIT CUSTOM,750.0,47.04
178672,48,M,CIVIL LIABILITY INSURANCE,18/11/2022,LIGURIA,IM,CITROEN,C3 2a serie,913.0,393.2
12903,33,M,CIVIL LIABILITY INSURANCE,22/03/2024,LAZIO,RM,YAMAHA,T MAX 560,1100.0,393.2
154848,39,F,GLASSES,13/09/2024,PIEMONTE,TO,CITROEN,XSARA,600.0,47.04
107940,51,M,TRAVEL ASSISTANCE,08/10/2022,EMILIA ROMAGNA,FC,DAIMLER,MB318CDI P35,264.57,32.21
229390,60,M,GLASSES,01/02/2023,LIGURIA,GE,AUDI,A5 2a serie,600.0,47.04
47165,45,M,CIVIL LIABILITY INSURANCE,29/03/2022,LOMBARDIA,MI,MERCEDES,CLASSE B     (T245),1800.0,393.2
89182,34,F,CIVIL LIABILITY INSURANCE,05/01/2024,CAMPANIA,CE,DS,DS3,2800.0,393.2
98834,40,F,CIVIL LIABILITY INSURANCE,14/07/2022,LAZIO,LT,SMART,fortwo 3as.(C/A453),2283.0,393.2
133004,46,F,CIVIL LIABILITY INSURANCE,03/05/2024,CAMPANIA,,FIAT,PANDA 3? SERIE,750.0,393.2
79408,72,F,CIVIL LIABILITY INSURANCE,15/10/2024,TOSCANA,PI,DAEWOO,KALOS,1098.0,393.2
19338,33,F,CIVIL LIABILITY INSURANCE,04/11/2022,ABRUZZO,AQ,FIAT,SCUDO (2006-2016),4880.0,393.2
67630,50,M,CIVIL LIABILITY INSURANCE,03/09/2023,ABRUZZO,PE,SUZUKI,VITARA  2015,400.0,393.2
228676,57,F,GLASSES,25/06/2022,PIEMONTE,TO,PEUGEOT,5008,401.05,47.04
63997,46,M,CIVIL LIABILITY INSURANCE,05/10/2024,LOMBARDIA,MB,AUDI,A3 4A SERIE,2043.5,393.2
12502,70,M,CIVIL LIABILITY INSURANCE,20/07/2023,SARDEGNA,SS,FORD,FIESTA 5a SERIE,2060.0,393.2
55677,29,F,CIVIL LIABILITY INSURANCE,07/09/2023,LOMBARDIA,LC,CITROEN,C3 1A SERIE,2074.0,393.2
219709,84,F,GLASSES,01/02/2023,EMILIA ROMAGNA,BO,VOLKSWAGEN,Polo 5a serie,111.0,47.04
86546,59,M,GLASSES,07/11/2022,LOMBARDIA,MI,FIAT,Doblo 2a serie,400.0,47.04
44028,51,F,GLASSES,17/05/2022,EMILIA ROMAGNA,FC,FIAT,Doblo 3a serie,107.0,47.04
149649,52,M,CIVIL LIABILITY INSURANCE,06/09/2023,CAMPANIA,,DACIA,DUSTER 1? SERIE,4594.98,393.2
186384,40,M,NATURAL DISASTERS,30/06/2022,PIEMONTE,TO,FORD,FIESTA 7a SERIE,2620.0,80.59
8780,50,M,TRAVEL ASSISTANCE,04/10/2023,EMILIA ROMAGNA,RN,LAND ROVER,FREELANDER 1? SERIE,144.25,32.21
235837,25,M,CIVIL LIABILITY INSURANCE,19/01/2024,EMILIA ROMAGNA,FC,AUDI,A1/S1,2128.0,393.2
144566,75,M,CIVIL LIABILITY INSURANCE,03/06/2024,CALABRIA,CS,TOYOTA,YARIS 2A SERIE,1838.0,393.2
192557,42,M,CIVIL LIABILITY INSURANCE,20/10/2023,CAMPANIA,SA,VOLKSWAGEN,TIGUAN 2A SERIE,1094.95,393.2
203482,31,F,CIVIL LIABILITY INSURANCE,08/12/2024,VENETO,VR,OPEL,CORSA 6? SERIE,1015.0,393.2
208596,53,M,CIVIL LIABILITY INSURANCE,04/12/2023,LOMBARDIA,CO,FIAT,500  2007-2016,4500.0,393.2
75722,35,M,CIVIL LIABILITY INSURANCE,07/11/2023,PIEMONTE,TO,BMW,SERIE 3   (F30/F31),1159.94,393.2
225200,34,F,CIVIL LIABILITY INSURANCE,10/02/2022,LOMBARDIA,VA,CHEVROLET,Aveo 1a serie,1331.95,393.2
161710,44,M,GLASSES,22/06/2022,PIEMONTE,BI,RENAULT,Kangoo 3a serie,423.24,47.04
85820,43,F,CIVIL LIABILITY INSURANCE,14/03/2024,VENETO,PD,MERCEDES,CLASSE B (T246/242),803.78,393.2
116218,80,F,CIVIL LIABILITY INSURANCE,26/01/2024,SICILIA,PA,VOLKSWAGEN,GOLF 5? SERIE,1838.0,393.2
71036,45,M,CIVIL LIABILITY INSURANCE,26/04/2022,LOMBARDIA,MI,BMW,Serie 5 (F10/F11),3255.0,393.2
122106,66,M,CIVIL LIABILITY INSURANCE,02/07/2024,PIEMONTE,TO,FIAT,500L WAGON,6000.0,393.2
99329,37,M,TRAVEL ASSISTANCE,28/05/2022,SARDEGNA,NU,PEUGEOT,207,200.0,32.21
226154,35,M,GLASSES,30/04/2024,VENETO,VE,BMW,X1            (F48),644.23,47.04
77168,29,M,THEFT,23/07/2023,LAZIO,RM,FIAT,500  2007-2016,450.0,117.56
92051,54,M,TRAVEL ASSISTANCE,17/07/2024,MARCHE,AN,FIAT,PUNTO 2? SERIE,122.02,32.21
39324,56,M,SAFE REIMBURSEMENT OPTION,22/03/2022,PIEMONTE,AT,SEAT,Alhambra 2a serie,1800.0,106.69
87239,53,F,CIVIL LIABILITY INSURANCE,18/09/2023,LOMBARDIA,VA,TOYOTA,Corolla (2001-2004),1230.0,393.2
127343,83,M,CIVIL LIABILITY INSURANCE,28/07/2022,PUGLIA,LE,CHEVROLET,Spark,1940.0,393.2
73268,63,M,CIVIL LIABILITY INSURANCE,15/07/2024,TOSCANA,PO,FIAT,FIORINO COMBI 1.3 MJT 75CV,3946.0,393.2
194749,59,F,CIVIL LIABILITY INSURANCE,28/03/2022,SICILIA,PA,FORD,C-MAX 2a SERIE,700.0,393.2
9048,62,M,CIVIL LIABILITY INSURANCE,27/03/2024,PIEMONTE,VC,BMW,SERIE 1       (F40),900.0,393.2
183847,34,M,TRAVEL ASSISTANCE,14/07/2023,VENETO,VR,OPEL,CORSA 5? SERIE,159.82,32.21
32114,54,F,CIVIL LIABILITY INSURANCE,08/04/2022,FRIULI VENEZIA GIULIA,TS,FORD,EcoSport,2524.51,393.2
103252,61,M,CIVIL LIABILITY INSURANCE,10/06/2023,,SU,FIAT,GRANDE PUNTO,1750.0,393.2
7776,25,M,CIVIL LIABILITY INSURANCE,18/07/2022,LOMBARDIA,MI,FIAT,500 (2007-2016),1940.0,393.2
174511,71,M,CIVIL LIABILITY INSURANCE,08/03/2022,SARDEGNA,SS,SEAT,Ibiza 3a serie,699.87,393.2
234306,53,F,GLASSES,03/06/2024,SICILIA,AG,FIAT,PUNTO EVO,513.0,47.04
157737,47,F,CIVIL LIABILITY INSURANCE,01/06/2022,VENETO,VE,VOLKSWAGEN,Golf 5a serie,1760.0,393.2
101758,54,F,CIVIL LIABILITY INSURANCE,19/01/2022,EMILIA ROMAGNA,MO,LANCIA,Ypsilon 3a serie,1940.0,393.2
116406,60,F,GLASSES,02/10/2024,PIEMONTE,TO,FIAT,SEICENTO,339.94,47.04
137896,45,M,GLASSES,13/06/2023,EMILIA ROMAGNA,BO,LAND ROVER,RANGE ROVER VELAR,800.0,47.04
231591,75,M,CIVIL LIABILITY INSURANCE,07/06/2022,CAMPANIA,,TOYOTA,RAV4 2a SERIE,1940.0,393.2
59880,63,M,SAFE REIMBURSEMENT OPTION,02/03/2024,VENETO,VR,FIAT,TIPO  2015--->,2586.0,106.69
180,58,M,CIVIL LIABILITY INSURANCE,16/07/2022,TOSCANA,PO,OPEL,ZAFIRA 3a SERIE,6983.0,393.2
182874,37,M,CIVIL LIABILITY INSURANCE,30/12/2021,PIEMONTE,TO,PEUGEOT,3008 2a SERIE,1171.2,393.2
81932,65,M,SPECIAL TRAVEL,15/10/2022,PIEMONTE,TO,CITROEN,C2,112.68,23.31
146446,53,M,TRAVEL ASSISTANCE,10/07/2023,TOSCANA,FI,JEEP,COMPASS 2? SERIE,139.09,32.21
186509,78,M,CIVIL LIABILITY INSURANCE,14/04/2022,ABRUZZO,CH,BMW,Serie 1 (F20),1342.0,393.2
75690,60,M,TRAVEL ASSISTANCE,29/01/2022,PIEMONTE,TO,PEUGEOT,EXPERT,142.69,32.21
11268,70,M,CIVIL LIABILITY INSURANCE,15/01/2024,PIEMONTE,TO,FIAT,Panda 2a serie,2700.0,393.2
109157,63,M,CIVIL LIABILITY INSURANCE,13/06/2022,ABRUZZO,PE,JEEP,RENEGADE,704.61,393.2
65584,52,M,NATURAL DISASTERS,19/07/2023,LOMBARDIA,MN,PEUGEOT,3008 2? SERIE,5078.0,80.59
218174,70,F,TRAVEL ASSISTANCE,02/12/2023,PIEMONTE,CN,LANCIA,YPSILON 2A SERIE,244.0,32.21
93745,53,M,CIVIL LIABILITY INSURANCE,06/03/2022,VENETO,VR,PEUGEOT,208,1940.0,393.2
203510,69,M,CIVIL LIABILITY INSURANCE,15/04/2023,PIEMONTE,TO,AUDI,A5 1? SERIE,5000.0,393.2
37264,36,M,CIVIL LIABILITY INSURANCE,19/12/2023,LOMBARDIA,MI,AUDI,Q5 2? SERIE,2000.0,393.2
223200,49,F,CIVIL LIABILITY INSURANCE,10/01/2022,PUGLIA,BT,OPEL,Agila 1a serie,6533.0,393.2
187992,68,F,GLASSES,19/01/2022,LIGURIA,SP,LAND ROVER,RR Evoque 2a serie,855.09,47.04
204507,84,F,CIVIL LIABILITY INSURANCE,21/04/2022,UMBRIA,PG,RENAULT,Captur,2604.0,393.2
3677,46,F,GUARANTEE FAILURES,22/10/2022,SARDEGNA,SS,JEEP,Gr.Cherokee 4a s.,560.0,454.48
125101,48,F,CIVIL LIABILITY INSURANCE,12/01/2022,PIEMONTE,TO,FIAT,Panda 2a serie,1108.0,393.2
221483,60,M,GLASSES,22/07/2023,EMILIA ROMAGNA,FE,KIA,SOUL 2A SERIE,400.18,47.04
158302,82,F,GLASSES,23/10/2023,VENETO,RO,FIAT,FIORINO 1.3 MJT 80CV CARGO,519.0,47.04
96278,40,M,CIVIL LIABILITY INSURANCE,04/11/2022,BASILICATA,PZ,MINI,Mini 2a serie,850.0,393.2
175275,39,F,CIVIL LIABILITY INSURANCE,17/06/2023,PIEMONTE,VB,OPEL,Adam,1911.0,393.2
8648,37,M,NATURAL DISASTERS,06/07/2023,PIEMONTE,CN,FORD,FIESTA 6A SERIE,2996.05,80.59
172924,41,M,CIVIL LIABILITY INSURANCE,14/04/2022,EMILIA ROMAGNA,RA,ISUZU,NPR 77,2300.0,393.2
134479,64,M,SOCIOPOLITICAL EVENTS,22/03/2022,LIGURIA,GE,FORD,Kuga 1a serie,5500.0,94.86
200084,54,M,GLASSES,27/05/2024,CAMPANIA,AV,FORD,FIESTA 6? SERIE,430.81,47.04
151704,56,M,CIVIL LIABILITY INSURANCE,07/09/2024,SICILIA,CT,AUDI,Q5 2? SERIE,3453.0,393.2
115866,65,F,CIVIL LIABILITY INSURANCE,14/12/2023,PIEMONTE,AT,FORD,EcoSport,2060.0,393.2
162804,76,M,CIVIL LIABILITY INSURANCE,20/03/2023,SICILIA,PA,FORD,KA 2a SERIE,1787.0,393.2
117871,30,M,CIVIL LIABILITY INSURANCE,12/04/2024,TOSCANA,SI,RENAULT,KANGOO 2A SERIE,2128.0,393.2
3951,61,M,SPECIAL TRAVEL,06/08/2023,CAMPANIA,CE,DACIA,SANDERO 1A SERIE,132.98,23.31
125493,57,M,CIVIL LIABILITY INSURANCE,22/07/2024,PIEMONTE,TO,FIAT,PANDA 1? SERIE,2526.0,393.2
124890,61,M,SOCIOPOLITICAL EVENTS,02/03/2023,LOMBARDIA,MI,SKODA,FABIA 3a SERIE,766.75,94.86
177743,84,F,CIVIL LIABILITY INSURANCE,01/06/2023,FRIULI VENEZIA GIULIA,PN,FIAT,PUNTO 2? SERIE,2500.0,393.2
123232,55,M,GLASSES,21/07/2023,LOMBARDIA,VA,CITROEN,C1 2a serie,478.0,47.04
34727,43,F,CIVIL LIABILITY INSURANCE,21/07/2023,MARCHE,PU,KIA,VENGA,600.0,393.2
13623,61,F,CIVIL LIABILITY INSURANCE,31/03/2023,PIEMONTE,AL,CITROEN,C3 3a serie,3145.0,393.2
90245,58,M,CIVIL LIABILITY INSURANCE,19/11/2022,LOMBARDIA,VA,Aprilia,SX 50,1690.0,393.2
155657,82,M,CIVIL LIABILITY INSURANCE,21/11/2022,LOMBARDIA,MN,FIAT,Doblo 2a serie,1400.0,393.2
88012,41,F,CIVIL LIABILITY INSURANCE,16/10/2024,LOMBARDIA,BG,RENAULT,TWINGO 2? SERIE,1838.0,393.2
37974,51,F,CIVIL LIABILITY INSURANCE,25/01/2023,PUGLIA,BA,FIAT,PUNTO 2? SERIE,500.0,393.2
69153,53,M,CIVIL LIABILITY INSURANCE,27/07/2023,LOMBARDIA,BS,CARON,1245,366.0,393.2
160873,58,M,CIVIL LIABILITY INSURANCE,02/09/2022,UMBRIA,PG,VOLKSWAGEN,Bora,1940.0,393.2
188881,57,M,CIVIL LIABILITY INSURANCE,04/07/2023,LAZIO,RM,FORD,FIESTA 7? SERIE,2700.0,393.2
24487,32,M,CIVIL LIABILITY INSURANCE,21/02/2024,CAMPANIA,,VOLKSWAGEN,FOX,5100.0,393.2
207818,74,M,CIVIL LIABILITY INSURANCE,13/07/2023,PUGLIA,FG,FIAT,PANDA 2A SERIE,2060.0,393.2
173552,71,M,TRAVEL ASSISTANCE,25/08/2022,EMILIA ROMAGNA,MO,TOYOTA,Yaris 2a serie,120.0,32.21
160784,41,F,CIVIL LIABILITY INSURANCE,17/08/2024,VENETO,TV,TOYOTA,YARIS 3? SERIE,560.0,393.2
